"subj","trial","targSide","RT","acc","block","incentive"
"4572",7,9,"absent",2.578,1,"2","r"
"4573",7,10,"homogenous",0.98,1,"2","r"
"4574",7,11,"absent",2.134,1,"2","r"
"4575",7,12,"absent",1.3,1,"2","r"
"4576",7,13,"absent",1.963,1,"2","r"
"4577",7,14,"heterogenous",1.54,0,"2","r"
"4578",7,15,"absent",1.98,1,"2","r"
"4579",7,16,"homogenous",0.85,1,"2","r"
"4580",7,17,"absent",2.595,1,"2","r"
"4581",7,18,"homogenous",0.789,1,"2","r"
"4582",7,19,"homogenous",0.92,1,"2","r"
"4583",7,20,"heterogenous",2.093,0,"2","r"
"4584",7,21,"absent",3.014,1,"2","r"
"4585",7,22,"heterogenous",1.17,0,"2","r"
"4586",7,23,"homogenous",0.819,1,"2","r"
"4587",7,24,"heterogenous",1.839,0,"2","r"
"4588",7,25,"absent",1.286,1,"2","r"
"4589",7,26,"homogenous",0.874,1,"2","r"
"4590",7,27,"heterogenous",0.764,0,"2","r"
"4591",7,28,"heterogenous",2.473,0,"2","r"
"4592",7,29,"absent",1.825,1,"2","r"
"4593",7,30,"absent",0.862,1,"2","r"
"4594",7,31,"heterogenous",0.963,0,"2","r"
"4595",7,32,"heterogenous",2.935,0,"2","r"
"4596",7,33,"absent",2.735,0,"2","r"
"4597",7,34,"homogenous",0.801,1,"2","r"
"4598",7,35,"heterogenous",0.864,0,"2","r"
"4599",7,36,"absent",1.99,1,"2","r"
"4600",7,37,"absent",1.799,1,"2","r"
"4601",7,38,"absent",1.763,1,"2","r"
"4602",7,39,"absent",1.69,1,"2","r"
"4603",7,40,"absent",1.272,1,"2","r"
"4604",7,41,"absent",0.992,1,"2","r"
"4605",7,42,"absent",2.25,1,"2","r"
"4606",7,43,"absent",1.951,1,"2","r"
"4607",7,44,"homogenous",0.814,1,"2","r"
"4608",7,45,"homogenous",0.743,1,"2","r"
"4609",7,46,"heterogenous",1.124,0,"2","r"
"4610",7,47,"absent",2.783,1,"2","r"
"4611",7,48,"absent",1.522,1,"2","r"
"4612",7,49,"absent",1.914,1,"2","r"
"4613",7,50,"homogenous",0.834,1,"2","r"
"4614",7,51,"heterogenous",0.751,0,"2","r"
"4615",7,52,"homogenous",0.792,1,"2","r"
"4616",7,53,"absent",2.206,0,"2","r"
"4617",7,54,"heterogenous",1.223,0,"2","r"
"4618",7,55,"absent",1.62,1,"2","r"
"4619",7,56,"absent",2.722,1,"2","r"
"4620",7,57,"absent",1.77,1,"2","r"
"4621",7,58,"absent",1.722,1,"2","r"
"4622",7,59,"heterogenous",2.773,0,"2","r"
"4623",7,60,"absent",1.361,1,"2","r"
"4624",7,61,"homogenous",0.784,1,"2","r"
"4625",7,62,"heterogenous",0.864,0,"2","r"
"4626",7,63,"heterogenous",1.449,0,"2","r"
"4627",7,64,"absent",1.203,1,"2","r"
"4628",7,65,"absent",3.776,1,"2","r"
"4629",7,66,"absent",1.933,1,"2","r"
"4630",7,67,"absent",1.509,1,"2","r"
"4631",7,68,"absent",1.449,1,"2","r"
"4632",7,69,"homogenous",0.823,1,"2","r"
"4633",7,70,"homogenous",0.676,1,"2","r"
"4634",7,71,"heterogenous",1.543,0,"2","r"
"4635",7,72,"homogenous",0.948,1,"2","r"
"4636",7,73,"absent",1.548,0,"2","r"
"4637",7,74,"heterogenous",0.877,0,"2","r"
"4638",7,75,"homogenous",1.087,1,"2","r"
"4639",7,76,"absent",0.931,1,"2","r"
"4640",7,77,"absent",1.721,1,"2","r"
"4641",7,78,"absent",1.072,1,"2","r"
"4642",7,79,"homogenous",0.764,1,"2","r"
"4643",7,80,"absent",1.414,1,"2","r"
"4644",7,81,"heterogenous",2.139,0,"2","r"
"4645",7,82,"homogenous",0.789,1,"2","r"
"4646",7,83,"absent",4.032,1,"2","r"
"4647",7,84,"absent",0.901,1,"2","r"
"4648",7,85,"homogenous",0.963,1,"2","r"
"4649",7,86,"homogenous",0.823,1,"2","r"
"4650",7,87,"heterogenous",2.502,0,"2","r"
"4651",7,88,"heterogenous",2.08,0,"2","r"
"4652",7,89,"absent",0.952,1,"2","r"
"4653",7,90,"absent",1.742,1,"2","r"
"4654",7,91,"absent",1.807,1,"2","r"
"4655",7,92,"absent",1.515,1,"2","r"
"4656",7,93,"homogenous",0.768,1,"2","r"
"4657",7,94,"homogenous",0.651,1,"2","r"
"4658",7,95,"absent",1.254,1,"2","r"
"4659",7,96,"homogenous",0.753,1,"2","r"
"4660",8,1,"heterogenous",1.149,0,"2","f"
"4661",8,2,"homogenous",0.73,1,"2","f"
"4662",8,3,"absent",0.885,1,"2","f"
"4663",8,4,"absent",1.071,1,"2","f"
"4664",8,5,"absent",1.031,1,"2","f"
"4665",8,6,"absent",1.323,0,"2","f"
"4666",8,7,"absent",0.924,0,"2","f"
"4667",8,8,"absent",0.921,1,"2","f"
"4668",8,9,"absent",1.189,1,"2","f"
"4669",8,10,"homogenous",0.8,0,"2","f"
"4670",8,11,"heterogenous",0.973,0,"2","f"
"4671",8,12,"absent",1.588,0,"2","f"
"4672",8,13,"homogenous",1.271,1,"2","f"
"4673",8,14,"homogenous",0.904,1,"2","f"
"4674",8,15,"heterogenous",2.299,1,"2","f"
"4675",8,16,"absent",0.9,0,"2","f"
"4676",8,17,"heterogenous",0.872,0,"2","f"
"4677",8,18,"absent",1.995,0,"2","f"
"4678",8,19,"absent",1.005,1,"2","f"
"4679",8,20,"homogenous",1.268,1,"2","f"
"4680",8,21,"heterogenous",1.043,0,"2","f"
"4681",8,22,"absent",0.902,1,"2","f"
"4682",8,24,"heterogenous",1.071,0,"2","f"
"4683",8,25,"homogenous",0.72,1,"2","f"
"4684",8,26,"absent",1.141,1,"2","f"
"4685",8,27,"homogenous",0.608,1,"2","f"
"4686",8,28,"homogenous",0.731,1,"2","f"
"4687",8,29,"absent",1.054,1,"2","f"
"4688",8,30,"absent",0.822,0,"2","f"
"4689",8,31,"heterogenous",0.929,1,"2","f"
"4690",8,32,"absent",0.763,1,"2","f"
"4691",8,33,"absent",1.105,0,"2","f"
"4692",8,34,"absent",0.783,0,"2","f"
"4693",8,35,"absent",1.648,1,"2","f"
"4694",8,36,"homogenous",0.859,1,"2","f"
"4695",8,37,"absent",1.144,0,"2","f"
"4696",8,38,"homogenous",0.695,1,"2","f"
"4697",8,39,"homogenous",0.773,1,"2","f"
"4698",8,40,"absent",0.642,1,"2","f"
"4699",8,41,"heterogenous",0.735,1,"2","f"
"4700",8,42,"homogenous",0.686,1,"2","f"
"4701",8,43,"absent",0.772,1,"2","f"
"4702",8,44,"absent",0.758,0,"2","f"
"4703",8,45,"absent",0.953,1,"2","f"
"4704",8,46,"heterogenous",1.269,0,"2","f"
"4705",8,47,"absent",1.244,0,"2","f"
"4706",8,48,"homogenous",0.858,1,"2","f"
"4707",8,49,"absent",1.265,1,"2","f"
"4708",8,50,"heterogenous",1.303,0,"2","f"
"4709",8,52,"absent",0.899,1,"2","f"
"4710",8,53,"absent",1.145,1,"2","f"
"4711",8,54,"absent",1.423,0,"2","f"
"4712",8,55,"absent",1.066,1,"2","f"
"4713",8,56,"heterogenous",0.916,0,"2","f"
"4714",8,57,"heterogenous",0.82,1,"2","f"
"4715",8,58,"heterogenous",1.036,0,"2","f"
"4716",8,59,"absent",1.728,1,"2","f"
"4717",8,60,"absent",0.889,0,"2","f"
"4718",8,61,"homogenous",0.721,1,"2","f"
"4719",8,62,"absent",0.933,1,"2","f"
"4720",8,63,"absent",0.966,0,"2","f"
"4721",8,64,"heterogenous",0.793,0,"2","f"
"4722",8,65,"absent",0.831,1,"2","f"
"4723",8,66,"heterogenous",1.073,0,"2","f"
"4724",8,67,"homogenous",0.704,1,"2","f"
"4725",8,68,"homogenous",0.598,1,"2","f"
"4726",8,69,"heterogenous",0.678,0,"2","f"
"4727",8,70,"absent",1.493,0,"2","f"
"4728",8,71,"heterogenous",0.946,0,"2","f"
"4729",8,72,"absent",1.103,1,"2","f"
"4730",8,73,"absent",1.021,1,"2","f"
"4731",8,74,"absent",1.491,1,"2","f"
"4732",8,75,"homogenous",0.833,1,"2","f"
"4733",8,76,"homogenous",1.138,1,"2","f"
"4734",8,77,"heterogenous",0.88,0,"2","f"
"4735",8,78,"homogenous",0.851,1,"2","f"
"4736",8,79,"homogenous",0.772,1,"2","f"
"4737",8,80,"absent",0.896,1,"2","f"
"4738",8,81,"heterogenous",0.97,1,"2","f"
"4739",8,82,"heterogenous",0.936,1,"2","f"
"4740",8,83,"absent",0.782,1,"2","f"
"4741",8,84,"absent",1.189,1,"2","f"
"4742",8,85,"homogenous",0.723,1,"2","f"
"4743",8,86,"heterogenous",0.897,0,"2","f"
"4744",8,87,"absent",0.844,1,"2","f"
"4745",8,88,"heterogenous",0.873,0,"2","f"
"4746",8,89,"heterogenous",0.702,1,"2","f"
"4747",8,90,"homogenous",0.763,1,"2","f"
"4748",8,91,"absent",0.95,1,"2","f"
"4749",8,92,"absent",0.94,1,"2","f"
"4750",8,93,"absent",1.494,1,"2","f"
"4751",8,94,"homogenous",0.735,1,"2","f"
"4752",8,95,"heterogenous",0.954,0,"2","f"
"4753",8,96,"absent",1.24,0,"2","f"
"4754",9,1,"homogenous",0.895,1,"2","f"
"4755",9,2,"absent",1.259,0,"2","f"
"4756",9,3,"absent",1.725,1,"2","f"
"4757",9,4,"absent",2.319,1,"2","f"
"4758",9,5,"heterogenous",1.104,1,"2","f"
"4759",9,6,"homogenous",0.648,1,"2","f"
"4760",9,7,"absent",1.007,0,"2","f"
"4761",9,8,"heterogenous",1.578,1,"2","f"
"4762",9,9,"homogenous",0.601,1,"2","f"
"4763",9,10,"absent",2.177,1,"2","f"
"4764",9,11,"homogenous",0.606,1,"2","f"
"4765",9,12,"heterogenous",0.83,1,"2","f"
"4766",9,13,"absent",1.869,0,"2","f"
"4767",9,14,"absent",1.276,1,"2","f"
"4768",9,15,"heterogenous",1.337,0,"2","f"
"4769",9,16,"homogenous",0.62,1,"2","f"
"4770",9,17,"absent",2.655,0,"2","f"
"4771",9,18,"heterogenous",1.759,1,"2","f"
"4772",9,19,"homogenous",0.576,1,"2","f"
"4773",9,20,"homogenous",0.612,1,"2","f"
"4774",9,21,"heterogenous",1.054,1,"2","f"
"4775",9,22,"heterogenous",2.132,1,"2","f"
"4776",9,23,"absent",3.885,1,"2","f"
"4777",9,24,"absent",2.1,1,"2","f"
"4778",9,25,"absent",2.38,1,"2","f"
"4779",9,26,"heterogenous",2.094,0,"2","f"
"4780",9,27,"homogenous",0.576,1,"2","f"
"4781",9,28,"homogenous",0.642,1,"2","f"
"4782",9,29,"absent",1.888,1,"2","f"
"4783",9,30,"homogenous",0.622,1,"2","f"
"4784",9,31,"absent",1.839,1,"2","f"
"4785",9,32,"homogenous",0.712,1,"2","f"
"4786",9,33,"absent",4.055,1,"2","f"
"4787",9,34,"absent",2.01,1,"2","f"
"4788",9,35,"absent",1.39,1,"2","f"
"4789",9,36,"absent",1.576,1,"2","f"
"4790",9,37,"absent",3.894,0,"2","f"
"4791",9,38,"heterogenous",1.717,0,"2","f"
"4792",9,39,"heterogenous",1.63,1,"2","f"
"4793",9,40,"heterogenous",1.741,1,"2","f"
"4794",9,41,"absent",3.973,0,"2","f"
"4795",9,42,"homogenous",0.601,1,"2","f"
"4796",9,43,"absent",4.343,1,"2","f"
"4797",9,44,"absent",2.682,1,"2","f"
"4798",9,45,"homogenous",0.648,1,"2","f"
"4799",9,46,"absent",4.225,1,"2","f"
"4800",9,47,"absent",4.045,1,"2","f"
"4801",9,48,"heterogenous",1.033,1,"2","f"
"4802",9,49,"heterogenous",3.461,1,"2","f"
"4803",9,50,"absent",3.801,0,"2","f"
"4804",9,51,"absent",3.568,1,"2","f"
"4805",9,52,"heterogenous",1.69,1,"2","f"
"4806",9,53,"homogenous",0.654,1,"2","f"
"4807",9,54,"heterogenous",1.71,1,"2","f"
"4808",9,55,"absent",3.956,1,"2","f"
"4809",9,56,"absent",3.743,1,"2","f"
"4810",9,57,"heterogenous",2.556,1,"2","f"
"4811",9,58,"homogenous",0.689,1,"2","f"
"4812",9,59,"absent",2.888,0,"2","f"
"4813",9,60,"absent",2.488,1,"2","f"
"4814",9,61,"absent",2.59,0,"2","f"
"4815",9,62,"absent",3.967,1,"2","f"
"4816",9,63,"absent",4.431,1,"2","f"
"4817",9,64,"heterogenous",1.252,1,"2","f"
"4818",9,65,"absent",4.445,1,"2","f"
"4819",9,66,"absent",4.872,1,"2","f"
"4820",9,67,"heterogenous",1.607,1,"2","f"
"4821",9,68,"homogenous",0.641,1,"2","f"
"4822",9,69,"absent",3.402,1,"2","f"
"4823",9,70,"homogenous",0.78,1,"2","f"
"4824",9,71,"absent",3.465,1,"2","f"
"4825",9,72,"absent",3.572,1,"2","f"
"4826",9,73,"absent",3.698,1,"2","f"
"4827",9,74,"heterogenous",4.685,1,"2","f"
"4828",9,75,"absent",3.359,1,"2","f"
"4829",9,76,"absent",3.672,1,"2","f"
"4830",9,77,"absent",6.142,1,"2","f"
"4831",9,78,"heterogenous",3.215,0,"2","f"
"4832",9,79,"absent",1.274,0,"2","f"
"4833",9,80,"absent",4.085,1,"2","f"
"4834",9,81,"homogenous",0.727,1,"2","f"
"4835",9,82,"heterogenous",1.267,1,"2","f"
"4836",9,83,"homogenous",0.688,1,"2","f"
"4837",9,84,"absent",5.564,1,"2","f"
"4838",9,85,"homogenous",0.68,1,"2","f"
"4839",9,86,"absent",3.232,1,"2","f"
"4840",9,87,"heterogenous",3.072,0,"2","f"
"4841",9,88,"heterogenous",3.389,1,"2","f"
"4842",9,89,"homogenous",0.717,1,"2","f"
"4843",9,91,"absent",3.37,1,"2","f"
"4844",9,92,"homogenous",0.632,1,"2","f"
"4845",9,93,"absent",2.843,1,"2","f"
"4846",9,94,"homogenous",0.621,1,"2","f"
"4847",9,95,"absent",2.944,1,"2","f"
"4848",9,96,"heterogenous",1.592,1,"2","f"
"4849",10,1,"heterogenous",3.595,1,"2","r"
"4850",10,2,"homogenous",0.961,1,"2","r"
"4851",10,3,"absent",4.849,1,"2","r"
"4852",10,4,"heterogenous",1.793,1,"2","r"
"4853",10,5,"absent",3.562,0,"2","r"
"4854",10,6,"absent",4.805,1,"2","r"
"4855",10,7,"heterogenous",3.28,0,"2","r"
"4856",10,8,"absent",3.723,1,"2","r"
"4857",10,9,"homogenous",0.718,1,"2","r"
"4858",10,10,"homogenous",1.07,1,"2","r"
"4859",10,11,"absent",3.863,1,"2","r"
"4860",10,12,"homogenous",0.772,1,"2","r"
"4861",10,13,"absent",3.954,1,"2","r"
"4862",10,14,"heterogenous",3.403,0,"2","r"
"4863",10,15,"absent",4.745,1,"2","r"
"4864",10,16,"absent",4.715,1,"2","r"
"4865",10,17,"absent",4.906,1,"2","r"
"4866",10,18,"homogenous",0.702,1,"2","r"
"4867",10,19,"homogenous",0.851,1,"2","r"
"4868",10,20,"absent",4.672,1,"2","r"
"4869",10,21,"heterogenous",5.376,0,"2","r"
"4870",10,22,"absent",3.321,1,"2","r"
"4871",10,23,"absent",4.5,1,"2","r"
"4872",10,24,"absent",4.668,1,"2","r"
"4873",10,25,"absent",3.451,1,"2","r"
"4874",10,26,"absent",3.942,1,"2","r"
"4875",10,27,"homogenous",0.755,1,"2","r"
"4876",10,28,"homogenous",0.813,1,"2","r"
"4877",10,29,"absent",3.893,1,"2","r"
"4878",10,30,"heterogenous",3.84,0,"2","r"
"4879",10,31,"absent",4.49,1,"2","r"
"4880",10,32,"homogenous",0.782,1,"2","r"
"4881",10,33,"absent",3.403,0,"2","r"
"4882",10,34,"homogenous",1.15,1,"2","r"
"4883",10,35,"heterogenous",4.503,0,"2","r"
"4884",10,36,"absent",6.075,0,"2","r"
"4885",10,37,"homogenous",0.94,1,"2","r"
"4886",10,38,"heterogenous",2.729,1,"2","r"
"4887",10,39,"homogenous",0.804,1,"2","r"
"4888",10,40,"absent",6.176,1,"2","r"
"4889",10,41,"absent",4.884,1,"2","r"
"4890",10,42,"homogenous",0.976,1,"2","r"
"4891",10,43,"absent",5.34,1,"2","r"
"4892",10,44,"homogenous",0.833,1,"2","r"
"4893",10,45,"absent",4.24,1,"2","r"
"4894",10,46,"absent",4.604,0,"2","r"
"4895",10,47,"absent",3.792,1,"2","r"
"4896",10,48,"absent",3.662,1,"2","r"
"4897",10,49,"heterogenous",5.414,0,"2","r"
"4898",10,50,"heterogenous",3.703,1,"2","r"
"4899",10,51,"homogenous",0.96,1,"2","r"
"4900",10,52,"homogenous",0.772,1,"2","r"
"4901",10,53,"heterogenous",3.96,0,"2","r"
"4902",10,54,"heterogenous",5.765,0,"2","r"
"4903",10,55,"absent",8.308,1,"2","r"
"4904",10,56,"heterogenous",6.476,0,"2","r"
"4905",10,58,"heterogenous",3.956,0,"2","r"
"4906",10,59,"absent",5.766,1,"2","r"
"4907",10,60,"absent",6.376,0,"2","r"
"4908",10,61,"absent",4.266,1,"2","r"
"4909",10,62,"homogenous",1.479,1,"2","r"
"4910",10,63,"absent",7.018,1,"2","r"
"4911",10,64,"heterogenous",4.873,1,"2","r"
"4912",10,65,"absent",3.104,0,"2","r"
"4913",10,66,"heterogenous",7.235,0,"2","r"
"4914",10,67,"heterogenous",8.014,0,"2","r"
"4915",10,68,"homogenous",0.981,1,"2","r"
"4916",10,69,"absent",5.623,0,"2","r"
"4917",10,70,"homogenous",0.865,1,"2","r"
"4918",10,71,"homogenous",0.803,1,"2","r"
"4919",10,72,"absent",10.487,1,"2","r"
"4920",10,73,"absent",8.955,1,"2","r"
"4921",10,74,"heterogenous",3.732,1,"2","r"
"4922",10,75,"heterogenous",7.024,0,"2","r"
"4923",10,76,"absent",9.678,1,"2","r"
"4924",10,77,"absent",11.153,1,"2","r"
"4925",10,78,"heterogenous",7.655,1,"2","r"
"4926",10,79,"homogenous",0.833,1,"2","r"
"4927",10,80,"homogenous",0.743,1,"2","r"
"4928",10,81,"absent",5.116,1,"2","r"
"4929",10,82,"absent",5.182,1,"2","r"
"4930",10,83,"absent",5.561,1,"2","r"
"4931",10,84,"absent",5.843,1,"2","r"
"4932",10,85,"heterogenous",7.443,0,"2","r"
"4933",10,86,"absent",10.095,1,"2","r"
"4934",10,87,"absent",8.043,1,"2","r"
"4935",10,88,"absent",8.062,1,"2","r"
"4936",10,89,"heterogenous",8.356,0,"2","r"
"4937",10,90,"absent",10.693,0,"2","r"
"4938",10,91,"heterogenous",4.114,1,"2","r"
"4939",10,92,"absent",6.946,1,"2","r"
"4940",10,93,"absent",3.734,0,"2","r"
"4941",10,94,"homogenous",0.91,1,"2","r"
"4942",10,95,"homogenous",0.883,1,"2","r"
"4943",10,96,"heterogenous",2.83,1,"2","r"
"4944",11,1,"heterogenous",9.304,1,"2","f"
"4945",11,2,"heterogenous",12.155,1,"2","f"
"4946",11,3,"homogenous",1.433,1,"2","f"
"4947",11,4,"absent",11.865,1,"2","f"
"4948",11,5,"heterogenous",4.754,1,"2","f"
"4949",11,6,"homogenous",1.002,1,"2","f"
"4950",11,7,"absent",15.568,1,"2","f"
"4951",11,8,"heterogenous",7.064,1,"2","f"
"4952",11,9,"heterogenous",3.673,1,"2","f"
"4953",11,10,"homogenous",0.73,1,"2","f"
"4954",11,11,"heterogenous",7.754,1,"2","f"
"4955",11,12,"heterogenous",5.876,1,"2","f"
"4956",11,13,"homogenous",0.98,1,"2","f"
"4957",11,14,"homogenous",1.062,1,"2","f"
"4958",11,15,"absent",13.453,1,"2","f"
"4959",11,16,"absent",12.086,1,"2","f"
"4960",11,17,"absent",11.955,1,"2","f"
"4961",11,18,"absent",13.154,1,"2","f"
"4962",11,19,"homogenous",0.872,1,"2","f"
"4963",11,20,"heterogenous",5.538,1,"2","f"
"4964",11,21,"absent",13.563,1,"2","f"
"4965",11,22,"absent",12.655,1,"2","f"
"4966",11,23,"absent",10.934,1,"2","f"
"4967",11,24,"absent",10.932,1,"2","f"
"4968",11,25,"absent",13.422,1,"2","f"
"4969",11,26,"homogenous",0.965,1,"2","f"
"4970",11,27,"absent",10.507,1,"2","f"
"4971",11,28,"absent",10.652,1,"2","f"
"4972",11,29,"heterogenous",6.357,1,"2","f"
"4973",11,30,"heterogenous",8.555,1,"2","f"
"4974",11,31,"absent",10.915,1,"2","f"
"4975",11,32,"absent",10.753,1,"2","f"
"4976",11,33,"heterogenous",10.464,0,"2","f"
"4977",11,34,"absent",11.333,1,"2","f"
"4978",11,35,"homogenous",0.864,1,"2","f"
"4979",11,36,"absent",10.951,1,"2","f"
"4980",11,37,"homogenous",0.829,1,"2","f"
"4981",11,38,"homogenous",0.853,1,"2","f"
"4982",11,39,"heterogenous",7.496,1,"2","f"
"4983",11,40,"absent",10.504,1,"2","f"
"4984",11,41,"absent",11.203,1,"2","f"
"4985",11,42,"homogenous",0.89,1,"2","f"
"4986",11,43,"absent",12.762,1,"2","f"
"4987",11,44,"heterogenous",7.995,1,"2","f"
"4988",11,45,"homogenous",0.948,1,"2","f"
"4989",11,46,"absent",15.697,1,"2","f"
"4990",11,47,"homogenous",0.81,1,"2","f"
"4991",11,48,"absent",12.162,1,"2","f"
"4992",11,49,"absent",14.714,1,"2","f"
"4993",11,50,"absent",13.142,1,"2","f"
"4994",11,51,"heterogenous",1.703,1,"2","f"
"4995",11,52,"absent",13.189,1,"2","f"
"4996",11,53,"homogenous",0.822,1,"2","f"
"4997",11,54,"heterogenous",2.071,1,"2","f"
"4998",11,55,"absent",11.127,1,"2","f"
"4999",11,56,"homogenous",0.804,1,"2","f"
"5000",11,57,"homogenous",0.721,1,"2","f"
"5001",11,58,"absent",12.485,1,"2","f"
"5002",11,59,"heterogenous",1.213,1,"2","f"
"5003",11,60,"heterogenous",10.696,1,"2","f"
"5004",11,61,"absent",11.914,1,"2","f"
"5005",11,62,"absent",11.443,1,"2","f"
"5006",11,63,"absent",11.838,1,"2","f"
"5007",11,64,"heterogenous",11.256,0,"2","f"
"5008",11,65,"heterogenous",9.051,1,"2","f"
"5009",11,66,"absent",12.093,1,"2","f"
"5010",11,67,"homogenous",0.893,1,"2","f"
"5011",11,68,"absent",11.152,1,"2","f"
"5012",11,69,"absent",11.723,1,"2","f"
"5013",11,70,"absent",13.843,1,"2","f"
"5014",11,71,"heterogenous",5.092,1,"2","f"
"5015",11,72,"absent",10.304,1,"2","f"
"5016",11,73,"absent",11.715,1,"2","f"
"5017",11,74,"absent",13.474,1,"2","f"
"5018",11,75,"homogenous",0.954,1,"2","f"
"5019",11,76,"absent",10.956,1,"2","f"
"5020",11,77,"homogenous",0.821,1,"2","f"
"5021",11,78,"absent",10.437,1,"2","f"
"5022",11,79,"homogenous",0.772,1,"2","f"
"5023",11,80,"absent",11.116,1,"2","f"
"5024",11,81,"homogenous",0.842,1,"2","f"
"5025",11,82,"homogenous",0.775,1,"2","f"
"5026",11,83,"absent",12.404,1,"2","f"
"5027",11,84,"absent",12.055,1,"2","f"
"5028",11,85,"absent",12.535,1,"2","f"
"5029",11,86,"absent",14.725,1,"2","f"
"5030",11,87,"heterogenous",10.534,0,"2","f"
"5031",11,88,"heterogenous",5.487,1,"2","f"
"5032",11,89,"homogenous",0.732,1,"2","f"
"5033",11,90,"homogenous",0.779,1,"2","f"
"5034",11,91,"heterogenous",14.713,1,"2","f"
"5035",11,92,"absent",12.426,1,"2","f"
"5036",11,93,"absent",12.707,1,"2","f"
"5037",11,94,"absent",12.126,1,"2","f"
"5038",11,95,"heterogenous",12.984,0,"2","f"
"5039",11,96,"absent",15.075,1,"2","f"
"5040",12,1,"absent",20.149,1,"2","f"
"5041",12,2,"absent",30.791,1,"2","f"
"5042",12,3,"absent",22.487,1,"2","f"
"5043",12,4,"absent",30.04,1,"2","f"
"5044",12,5,"heterogenous",14.905,0,"2","f"
"5045",12,6,"heterogenous",15.58,0,"2","f"
"5046",12,7,"absent",24.909,0,"2","f"
"5047",12,8,"absent",24.385,1,"2","f"
"5048",12,9,"absent",26.816,1,"2","f"
"5049",12,10,"homogenous",25.741,0,"2","f"
"5050",12,11,"homogenous",20.799,0,"2","f"
"5051",12,12,"heterogenous",38.706,1,"2","f"
"5052",12,13,"absent",19.04,1,"2","f"
"5053",12,14,"heterogenous",23.199,0,"2","f"
"5054",12,15,"heterogenous",28.814,0,"2","f"
"5055",12,16,"homogenous",4.82,0,"2","f"
"5056",12,17,"absent",18.577,1,"2","f"
"5057",12,18,"absent",27.45,1,"2","f"
"5058",12,19,"homogenous",3.424,1,"2","f"
"5059",12,20,"heterogenous",12.417,1,"2","f"
"5060",12,21,"absent",11.307,0,"2","f"
"5061",12,22,"heterogenous",14.285,0,"2","f"
"5062",12,23,"heterogenous",9.39,1,"2","f"
"5063",12,24,"absent",11.737,0,"2","f"
"5064",12,25,"heterogenous",13.967,0,"2","f"
"5065",12,26,"absent",7.051,0,"2","f"
"5066",12,27,"absent",11.23,0,"2","f"
"5067",12,28,"homogenous",8.255,1,"2","f"
"5068",12,30,"absent",3.657,0,"2","f"
"5069",12,31,"absent",5.393,0,"2","f"
"5070",12,32,"homogenous",4.946,1,"2","f"
"5071",12,33,"absent",3.257,0,"2","f"
"5072",12,34,"homogenous",6.841,1,"2","f"
"5073",12,35,"homogenous",5.18,1,"2","f"
"5074",12,36,"homogenous",3.251,0,"2","f"
"5075",12,37,"absent",7.365,0,"2","f"
"5076",12,38,"heterogenous",7.745,1,"2","f"
"5077",12,39,"absent",1.772,0,"2","f"
"5078",12,40,"absent",3.921,0,"2","f"
"5079",12,41,"heterogenous",2.272,1,"2","f"
"5080",12,42,"absent",2.66,0,"2","f"
"5081",12,43,"absent",7.424,0,"2","f"
"5082",12,44,"homogenous",1.23,0,"2","f"
"5083",12,45,"absent",10.769,0,"2","f"
"5084",12,46,"absent",7.692,0,"2","f"
"5085",12,47,"heterogenous",4.471,1,"2","f"
"5086",12,48,"homogenous",1.663,1,"2","f"
"5087",12,49,"absent",3.792,0,"2","f"
"5088",12,50,"heterogenous",2.374,1,"2","f"
"5089",12,51,"absent",7.783,0,"2","f"
"5090",12,52,"absent",4.823,0,"2","f"
"5091",12,53,"absent",8.833,0,"2","f"
"5092",12,54,"homogenous",2.055,1,"2","f"
"5093",12,55,"heterogenous",5.482,1,"2","f"
"5094",12,56,"homogenous",3.682,1,"2","f"
"5095",12,57,"homogenous",2.056,1,"2","f"
"5096",12,58,"heterogenous",1.562,1,"2","f"
"5097",12,59,"heterogenous",5.225,1,"2","f"
"5098",12,60,"absent",3.577,0,"2","f"
"5099",12,61,"heterogenous",5.387,1,"2","f"
"5100",12,62,"heterogenous",3.317,1,"2","f"
"5101",12,63,"homogenous",7.803,1,"2","f"
"5102",12,64,"absent",1.441,0,"2","f"
"5103",12,65,"absent",3.472,0,"2","f"
"5104",12,66,"absent",8.6,0,"2","f"
"5105",12,67,"homogenous",4.961,1,"2","f"
"5106",12,68,"heterogenous",4.728,1,"2","f"
"5107",12,69,"absent",5.344,0,"2","f"
"5108",12,70,"absent",10.844,0,"2","f"
"5109",12,71,"homogenous",6.593,1,"2","f"
"5110",12,72,"homogenous",6.925,1,"2","f"
"5111",12,73,"absent",3.298,0,"2","f"
"5112",12,74,"absent",2.067,0,"2","f"
"5113",12,75,"heterogenous",3.514,1,"2","f"
"5114",12,76,"absent",3.071,0,"2","f"
"5115",12,77,"heterogenous",1.523,1,"2","f"
"5116",12,78,"absent",4.893,1,"2","f"
"5117",12,79,"absent",5.654,0,"2","f"
"5118",12,80,"homogenous",5.419,1,"2","f"
"5119",12,81,"absent",3.812,0,"2","f"
"5120",12,82,"absent",1.358,0,"2","f"
"5121",12,83,"absent",1.233,0,"2","f"
"5122",12,84,"homogenous",3.646,0,"2","f"
"5123",12,85,"heterogenous",5.151,1,"2","f"
"5124",12,86,"homogenous",6.008,1,"2","f"
