subNum	 block	 trialNo	 fixNo	 xFix	 xFixFlipped	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 RT	 accuracy
21	 1	 1	 1	 489	 -23	 384	 725802	 726189	 1	 left	 R	 3.549	 0
21	 1	 2	 1	 484	 -28	 382	 732243	 732629	 0	 x	 R	 4.740	 1
21	 1	 3	 1	 497	 -15	 385	 739836	 740264	 1	 right	 R	 0.852	 1
21	 1	 4	 1	 486	 -26	 397	 745165	 745774	 1	 right	 R	 1.363	 1
21	 1	 5	 1	 495	 -17	 373	 749078	 749495	 1	 left	 R	 4.382	 0
21	 1	 6	 1	 495	 -17	 377	 757220	 757829	 0	 x	 R	 5.203	 1
21	 1	 7	 1	 494	 18	 389	 765172	 765625	 0	 x	 L	 5.105	 1
21	 1	 8	 1	 479	 -33	 379	 773259	 773919	 1	 left	 R	 4.460	 0
21	 1	 9	 1	 484	 28	 381	 780482	 780906	 1	 right	 L	 2.869	 0
21	 1	 10	 1	 485	 -27	 387	 787215	 787782	 1	 right	 R	 0.929	 1
21	 1	 11	 1	 488	 -24	 389	 789893	 790316	 0	 x	 R	 4.953	 1
21	 1	 12	 1	 481	 31	 371	 797495	 797896	 0	 x	 L	 4.032	 1
21	 1	 13	 1	 499	 -13	 386	 806182	 806618	 0	 x	 R	 4.549	 1
21	 1	 14	 1	 480	 -32	 370	 818183	 818623	 1	 right	 R	 1.031	 1
21	 1	 15	 1	 489	 -23	 375	 823468	 823877	 1	 left	 R	 3.700	 0
21	 1	 16	 1	 481	 -31	 385	 831431	 832060	 1	 left	 R	 3.650	 0
21	 1	 17	 1	 491	 -21	 390	 838142	 838636	 1	 right	 R	 1.067	 1
21	 1	 18	 1	 487	 25	 394	 842632	 843023	 1	 right	 L	 4.324	 0
21	 1	 19	 1	 486	 -26	 382	 848918	 849369	 1	 right	 R	 0.888	 1
21	 1	 20	 1	 487	 -25	 392	 852358	 852774	 1	 right	 R	 0.860	 1
21	 1	 21	 1	 485	 -27	 387	 855471	 855868	 1	 left	 R	 3.906	 0
21	 1	 22	 1	 489	 -23	 394	 861839	 862124	 0	 x	 R	 3.083	 1
21	 1	 23	 1	 483	 29	 391	 867674	 868084	 0	 x	 L	 3.140	 1
21	 1	 24	 1	 496	 16	 399	 874667	 875110	 1	 left	 L	 1.169	 1
21	 1	 25	 1	 489	 23	 394	 878989	 879448	 0	 x	 L	 4.701	 1
21	 1	 26	 1	 489	 23	 386	 885428	 885891	 0	 x	 L	 5.424	 1
21	 1	 27	 1	 490	 22	 401	 892704	 893353	 0	 x	 L	 4.330	 1
21	 1	 28	 1	 486	 26	 389	 898986	 899422	 1	 right	 L	 3.931	 0
21	 1	 29	 1	 482	 -30	 387	 904678	 905151	 0	 x	 R	 4.340	 1
21	 1	 30	 1	 485	 -27	 397	 911972	 912670	 0	 x	 R	 4.760	 1
21	 1	 31	 1	 491	 -21	 395	 919684	 920252	 1	 right	 R	 0.968	 1
21	 1	 32	 1	 494	 -18	 389	 923015	 923466	 0	 x	 R	 4.531	 1
21	 1	 33	 1	 487	 25	 374	 930499	 930736	 1	 left	 L	 0.949	 1
21	 1	 34	 1	 492	 20	 398	 933296	 933876	 0	 x	 L	 4.335	 1
21	 1	 35	 1	 512	 0	 376	 940279	 940731	 1	 left	 R	 3.293	 0
21	 1	 36	 1	 499	 -13	 379	 946230	 946642	 0	 x	 R	 2.902	 1
21	 1	 37	 1	 498	 14	 392	 951382	 951822	 1	 right	 L	 3.005	 0
21	 1	 38	 1	 515	 -3	 385	 956449	 956899	 1	 left	 L	 0.908	 1
21	 1	 39	 1	 505	 -7	 385	 960008	 960486	 0	 x	 R	 5.331	 1
21	 1	 40	 1	 516	 -4	 371	 973670	 974129	 1	 right	 L	 3.125	 1
21	 1	 41	 1	 513	 1	 376	 979945	 980347	 0	 x	 R	 5.212	 1
21	 1	 42	 1	 499	 -13	 359	 987810	 988499	 0	 x	 R	 5.371	 1
21	 1	 43	 1	 497	 -15	 375	 994532	 995215	 0	 x	 R	 3.191	 1
21	 1	 44	 1	 494	 18	 371	 1001172	 1001820	 1	 right	 L	 3.513	 0
21	 1	 45	 1	 487	 -25	 367	 1006647	 1007102	 0	 x	 R	 4.642	 1
21	 1	 46	 1	 492	 20	 380	 1012590	 1012997	 1	 left	 L	 1.029	 1
21	 1	 47	 1	 491	 21	 381	 1014870	 1015253	 1	 left	 L	 1.029	 1
21	 1	 48	 1	 173	 -339	 359	 1017403	 1017753	 0	 x	 R	 3.849	 1
21	 1	 49	 1	 494	 18	 389	 1023350	 1023772	 1	 right	 L	 2.654	 0
21	 1	 50	 1	 498	 -14	 362	 1028064	 1028448	 0	 x	 R	 3.262	 1
21	 1	 51	 1	 500	 12	 349	 1033474	 1034024	 1	 right	 L	 2.934	 0
21	 1	 52	 1	 513	 1	 364	 1038068	 1038462	 0	 x	 R	 3.382	 1
21	 1	 53	 1	 505	 7	 379	 1043701	 1044108	 1	 right	 L	 3.651	 0
21	 1	 54	 1	 491	 -21	 377	 1050700	 1051161	 1	 left	 R	 4.913	 0
21	 1	 55	 1	 485	 -27	 389	 1057606	 1057995	 0	 x	 R	 5.171	 1
21	 1	 56	 1	 492	 20	 384	 1064927	 1065346	 0	 x	 L	 4.503	 0
21	 1	 57	 1	 502	 -10	 346	 1073184	 1073763	 0	 x	 R	 5.239	 1
21	 1	 58	 1	 503	 9	 377	 1081577	 1082156	 1	 left	 L	 1.099	 1
21	 1	 59	 1	 493	 19	 359	 1085985	 1086226	 0	 x	 L	 5.613	 1
21	 1	 60	 1	 496	 16	 375	 1093551	 1093984	 0	 x	 L	 3.691	 1
21	 1	 61	 1	 497	 15	 373	 1098590	 1098988	 0	 x	 L	 4.372	 1
21	 1	 62	 1	 481	 31	 401	 1105524	 1105921	 0	 x	 L	 4.322	 1
21	 1	 63	 1	 491	 -21	 408	 1111794	 1112220	 0	 x	 R	 4.824	 1
21	 1	 64	 1	 490	 22	 389	 1118369	 1118938	 0	 x	 L	 5.042	 1
21	 1	 65	 1	 493	 19	 392	 1124661	 1125032	 0	 x	 L	 3.912	 1
21	 1	 66	 1	 492	 20	 385	 1129945	 1130332	 1	 left	 L	 0.829	 1
21	 1	 67	 1	 503	 -9	 382	 1134223	 1134652	 1	 left	 R	 4.773	 0
21	 1	 68	 1	 490	 22	 367	 1141255	 1141742	 0	 x	 L	 4.934	 1
21	 1	 69	 1	 491	 -21	 373	 1148342	 1149260	 0	 x	 R	 5.954	 1
21	 1	 70	 1	 499	 13	 376	 1156756	 1157200	 1	 left	 L	 0.988	 1
21	 1	 71	 1	 497	 -15	 386	 1159695	 1160106	 0	 x	 R	 4.471	 1
21	 1	 72	 1	 500	 -12	 365	 1165720	 1166003	 1	 right	 R	 1.047	 1
21	 1	 73	 1	 500	 -12	 390	 1168420	 1168848	 1	 left	 R	 4.390	 0
21	 1	 74	 1	 515	 -3	 378	 1174869	 1175344	 1	 right	 L	 6.664	 0
21	 1	 75	 1	 500	 12	 389	 1183191	 1183702	 0	 x	 L	 3.894	 1
21	 1	 76	 1	 498	 14	 384	 1189135	 1189542	 1	 left	 L	 0.922	 1
21	 1	 77	 1	 492	 -20	 370	 1191807	 1192170	 1	 left	 R	 4.002	 0
21	 1	 78	 1	 486	 26	 373	 1197369	 1197853	 0	 x	 L	 3.329	 1
21	 1	 79	 1	 491	 21	 379	 1202007	 1202447	 1	 left	 L	 0.834	 1
21	 1	 80	 1	 488	 -24	 379	 1204690	 1205091	 0	 x	 R	 3.329	 1
21	 1	 81	 1	 494	 18	 388	 1209697	 1210045	 0	 x	 L	 2.938	 1
21	 1	 82	 1	 493	 19	 391	 1214487	 1214880	 1	 right	 L	 3.880	 0
21	 1	 83	 1	 500	 12	 371	 1220125	 1220581	 0	 x	 L	 2.264	 1
21	 1	 84	 1	 500	 -12	 371	 1224639	 1225149	 1	 right	 R	 1.057	 1
21	 1	 85	 1	 489	 23	 390	 1228251	 1228665	 0	 x	 L	 4.011	 1
21	 1	 86	 1	 479	 33	 350	 1235017	 1235419	 1	 left	 L	 1.486	 1
21	 1	 87	 1	 482	 -30	 362	 1238184	 1238576	 1	 right	 R	 1.301	 1
21	 1	 88	 1	 493	 19	 359	 1241836	 1242224	 0	 x	 L	 3.601	 1
21	 1	 89	 1	 493	 19	 358	 1246898	 1247350	 0	 x	 L	 2.911	 1
21	 1	 90	 1	 494	 18	 379	 1251861	 1252286	 0	 x	 L	 2.830	 1
21	 1	 91	 1	 490	 22	 377	 1256243	 1256667	 1	 left	 L	 0.939	 1
21	 1	 92	 1	 493	 -19	 366	 1259231	 1259587	 1	 left	 R	 2.713	 0
21	 1	 93	 1	 493	 19	 384	 1263949	 1264391	 0	 x	 L	 3.346	 1
21	 1	 94	 1	 495	 17	 386	 1268647	 1269081	 1	 right	 L	 2.330	 0
21	 1	 95	 1	 493	 -19	 380	 1272837	 1273304	 0	 x	 R	 3.362	 1
21	 1	 96	 1	 495	 -17	 375	 1278248	 1278646	 1	 right	 R	 1.013	 1
22	 1	 1	 1	 494	 18	 381	 485878	 486355	 1	 left	 L	 2.520	 0
22	 1	 2	 1	 492	 20	 341	 490667	 491210	 1	 right	 L	 2.753	 0
22	 1	 3	 1	 503	 -9	 361	 496181	 496652	 1	 right	 R	 1.761	 0
22	 1	 4	 1	 504	 -8	 383	 501650	 502045	 0	 x	 R	 6.896	 1
22	 1	 5	 1	 496	 -16	 385	 509895	 510161	 1	 left	 R	 5.353	 1
22	 1	 6	 1	 509	 3	 381	 519002	 519471	 0	 x	 L	 1.679	 1
22	 1	 7	 1	 494	 18	 388	 524231	 524634	 0	 x	 L	 3.081	 1
22	 1	 8	 1	 504	 8	 388	 528766	 529214	 0	 x	 L	 2.469	 1
22	 1	 9	 1	 506	 6	 386	 532784	 533273	 1	 right	 L	 5.025	 0
22	 1	 10	 1	 501	 -11	 395	 539570	 540013	 0	 x	 R	 2.849	 1
22	 1	 11	 1	 498	 -14	 386	 544016	 544420	 1	 left	 R	 6.956	 1
22	 1	 12	 1	 502	 10	 385	 552425	 552823	 0	 x	 L	 8.040	 0
22	 1	 13	 1	 502	 -10	 382	 562826	 563294	 0	 x	 R	 6.931	 0
22	 1	 14	 1	 498	 -14	 389	 571430	 571966	 0	 x	 R	 7.922	 0
22	 1	 15	 1	 502	 -10	 390	 580514	 580964	 1	 right	 R	 9.212	 1
22	 1	 16	 1	 506	 6	 387	 590774	 591194	 1	 right	 L	 9.926	 0
22	 1	 17	 1	 503	 9	 379	 601860	 602354	 0	 x	 L	 4.142	 1
22	 1	 18	 1	 506	 -6	 391	 608554	 608989	 1	 left	 R	 11.823	 1
22	 1	 19	 1	 512	 0	 398	 621748	 622248	 0	 x	 L	 7.043	 1
22	 1	 20	 1	 511	 1	 394	 631643	 632095	 1	 left	 L	 2.501	 0
22	 1	 21	 1	 505	 7	 388	 635501	 635937	 1	 left	 L	 1.263	 0
22	 1	 22	 1	 515	 3	 376	 637923	 638377	 1	 right	 R	 1.182	 0
22	 1	 23	 1	 489	 -23	 394	 640966	 641381	 1	 left	 R	 5.472	 0
22	 1	 24	 1	 509	 -3	 394	 648199	 648598	 0	 x	 R	 6.211	 1
22	 1	 25	 1	 501	 11	 381	 655661	 656399	 0	 x	 L	 2.652	 1
22	 1	 26	 1	 508	 4	 389	 659362	 659819	 1	 left	 L	 1.061	 0
22	 1	 27	 1	 515	 -3	 392	 662274	 662657	 1	 left	 L	 0.811	 0
22	 1	 28	 1	 508	 4	 392	 664370	 664714	 0	 x	 L	 2.616	 0
22	 1	 29	 1	 506	 -6	 393	 668936	 669363	 0	 x	 R	 7.384	 0
22	 1	 30	 1	 492	 20	 380	 677410	 677880	 1	 left	 L	 1.901	 0
22	 1	 31	 1	 505	 7	 399	 681002	 681430	 0	 x	 L	 9.682	 1
22	 1	 32	 1	 492	 20	 393	 691974	 692598	 0	 x	 L	 5.802	 1
22	 1	 33	 1	 505	 -7	 392	 698936	 699490	 0	 x	 R	 3.633	 0
22	 1	 34	 1	 491	 21	 398	 704532	 706038	 1	 right	 L	 6.451	 0
22	 1	 35	 1	 515	 -3	 399	 712145	 712567	 0	 x	 L	 0.749	 1
22	 1	 36	 1	 500	 -12	 397	 716043	 716535	 0	 x	 R	 4.774	 0
22	 1	 37	 1	 512	 0	 403	 722677	 723749	 1	 right	 L	 4.141	 0
22	 1	 38	 1	 502	 -10	 408	 727978	 729991	 1	 right	 R	 3.163	 1
22	 1	 39	 1	 501	 -11	 397	 732305	 732756	 1	 left	 R	 1.037	 0
22	 1	 40	 1	 512	 0	 398	 735200	 735557	 0	 x	 R	 5.744	 0
22	 1	 41	 1	 503	 9	 371	 742107	 742742	 0	 x	 L	 1.458	 0
22	 1	 42	 1	 507	 5	 393	 744611	 745035	 1	 right	 L	 2.736	 1
22	 1	 43	 1	 505	 7	 388	 750897	 751598	 1	 left	 L	 1.211	 0
22	 1	 44	 1	 493	 19	 344	 753967	 754498	 1	 right	 L	 1.123	 1
22	 1	 45	 1	 507	 -5	 393	 756340	 756752	 0	 x	 R	 4.801	 0
22	 1	 46	 1	 505	 7	 391	 762904	 763297	 0	 x	 L	 2.800	 0
22	 1	 47	 1	 518	 -6	 387	 766768	 767477	 0	 x	 L	 1.817	 0
22	 1	 48	 1	 492	 20	 373	 770245	 770706	 0	 x	 L	 2.971	 0
22	 1	 49	 1	 509	 -3	 343	 774404	 774835	 0	 x	 R	 6.145	 0
22	 1	 50	 1	 514	 -2	 362	 782111	 782559	 0	 x	 L	 4.591	 0
22	 1	 51	 1	 502	 10	 388	 788664	 789102	 1	 right	 L	 3.089	 1
22	 1	 52	 1	 507	 5	 396	 794711	 795146	 0	 x	 L	 2.635	 1
22	 1	 53	 1	 505	 -7	 396	 800099	 800521	 1	 right	 R	 0.949	 0
22	 1	 54	 1	 605	 -93	 360	 802944	 803152	 1	 left	 L	 0.832	 0
22	 1	 55	 1	 506	 -6	 382	 804681	 805014	 0	 x	 R	 2.608	 0
22	 1	 56	 1	 506	 -6	 379	 808432	 808885	 1	 right	 R	 0.848	 0
22	 1	 57	 1	 507	 -5	 390	 814941	 815404	 1	 left	 R	 5.777	 1
22	 1	 58	 1	 503	 9	 396	 821962	 822405	 1	 left	 L	 0.903	 0
22	 1	 59	 1	 513	 1	 386	 824095	 824443	 0	 x	 R	 3.041	 0
22	 1	 60	 1	 502	 -10	 398	 829995	 830482	 1	 right	 R	 0.815	 0
22	 1	 61	 1	 508	 -4	 403	 832015	 832414	 0	 x	 R	 2.515	 1
22	 1	 62	 1	 511	 -1	 401	 835721	 836178	 1	 right	 R	 0.799	 0
22	 1	 63	 1	 502	 -10	 400	 838682	 839098	 1	 right	 R	 0.660	 0
22	 1	 64	 1	 502	 10	 400	 840484	 840841	 0	 x	 L	 5.780	 0
22	 1	 65	 1	 497	 15	 376	 847526	 848220	 0	 x	 L	 5.790	 0
22	 1	 66	 1	 485	 -27	 412	 854476	 854973	 0	 x	 R	 2.712	 0
22	 1	 67	 1	 498	 -14	 392	 859147	 859605	 0	 x	 R	 1.583	 0
22	 1	 68	 1	 504	 -8	 396	 865791	 866296	 1	 left	 R	 3.741	 1
22	 1	 69	 1	 500	 12	 388	 876993	 877528	 0	 x	 L	 3.194	 0
22	 1	 70	 1	 510	 2	 396	 881679	 882135	 1	 left	 L	 0.982	 0
22	 1	 71	 1	 482	 -30	 391	 883851	 884319	 1	 left	 R	 6.510	 1
22	 1	 72	 1	 497	 -15	 380	 928415	 928897	 0	 x	 R	 5.607	 1
22	 1	 73	 1	 497	 15	 371	 935431	 936172	 0	 x	 L	 7.600	 0
22	 1	 74	 1	 503	 9	 383	 944389	 944976	 1	 right	 L	 6.034	 0
22	 1	 75	 1	 505	 -7	 386	 951487	 951874	 1	 left	 R	 2.829	 1
22	 1	 76	 1	 496	 16	 388	 957566	 958070	 0	 x	 L	 7.652	 0
22	 1	 77	 1	 502	 -10	 396	 966438	 966840	 0	 x	 R	 3.663	 0
22	 1	 78	 1	 501	 11	 403	 971206	 971489	 1	 left	 L	 1.074	 1
22	 1	 79	 1	 496	 -16	 396	 973285	 973722	 0	 x	 R	 2.149	 1
22	 1	 80	 1	 497	 -15	 394	 976484	 976934	 1	 right	 R	 0.850	 1
22	 1	 81	 1	 510	 2	 397	 979887	 980348	 0	 x	 L	 7.349	 1
22	 1	 82	 1	 505	 7	 395	 988399	 988816	 1	 left	 L	 1.111	 1
22	 1	 83	 1	 503	 -9	 391	 991817	 992235	 1	 left	 R	 11.997	 0
22	 1	 84	 1	 514	 2	 387	 1005473	 1005886	 1	 right	 R	 0.892	 0
22	 1	 85	 1	 499	 -13	 386	 1008227	 1008654	 1	 left	 R	 1.050	 0
22	 1	 86	 1	 502	 10	 392	 1010310	 1010765	 1	 right	 L	 3.208	 0
22	 1	 87	 1	 506	 -6	 397	 1014976	 1015479	 0	 x	 R	 7.665	 0
22	 1	 88	 1	 511	 -1	 374	 1024201	 1024618	 0	 x	 R	 1.002	 0
22	 1	 89	 1	 505	 -7	 393	 1026248	 1026656	 0	 x	 R	 1.726	 1
22	 1	 90	 1	 499	 13	 400	 1029224	 1029705	 1	 right	 L	 1.952	 0
22	 1	 91	 1	 505	 7	 398	 1033736	 1034211	 0	 x	 L	 11.005	 0
22	 1	 92	 1	 500	 -12	 398	 1045852	 1046288	 1	 right	 R	 2.400	 1
22	 1	 93	 1	 502	 -10	 389	 1051501	 1051973	 0	 x	 R	 6.560	 1
22	 1	 94	 1	 504	 8	 402	 1059290	 1059707	 1	 right	 L	 5.167	 1
22	 1	 95	 1	 502	 -10	 386	 1065608	 1066035	 0	 x	 R	 12.874	 0
22	 1	 96	 1	 492	 -20	 395	 1079646	 1080059	 1	 left	 R	 5.529	 0
23	 1	 1	 1	 519	 -7	 385	 409481	 409967	 1	 right	 L	 2.022	 0
23	 1	 2	 1	 522	 -10	 382	 412964	 413423	 0	 x	 L	 4.702	 1
23	 1	 3	 1	 521	 9	 388	 418814	 419327	 0	 x	 R	 2.393	 1
23	 1	 4	 1	 525	 -13	 381	 422859	 423300	 1	 right	 L	 1.870	 0
23	 1	 5	 1	 520	 -8	 381	 425928	 426172	 1	 left	 L	 1.032	 1
23	 1	 6	 1	 523	 -11	 388	 428111	 428569	 1	 right	 L	 2.990	 1
23	 1	 7	 1	 526	 -14	 382	 432165	 432594	 0	 x	 L	 2.717	 1
23	 1	 8	 1	 530	 18	 379	 436634	 437048	 1	 right	 R	 0.830	 1
23	 1	 9	 1	 525	 13	 381	 438713	 439170	 0	 x	 R	 1.511	 1
23	 1	 10	 1	 519	 -7	 387	 441472	 441993	 1	 left	 L	 0.860	 1
23	 1	 11	 1	 521	 9	 385	 443617	 444004	 0	 x	 R	 1.209	 1
23	 1	 12	 1	 516	 4	 388	 446132	 446583	 1	 left	 R	 2.455	 0
23	 1	 13	 1	 521	 9	 390	 450268	 450700	 1	 left	 R	 1.822	 1
23	 1	 14	 1	 518	 6	 385	 453239	 453668	 1	 right	 R	 0.781	 1
23	 1	 15	 1	 524	 -12	 379	 455673	 456062	 0	 x	 L	 1.409	 1
23	 1	 16	 1	 520	 -8	 378	 458742	 459165	 0	 x	 L	 2.171	 1
23	 1	 17	 1	 526	 14	 379	 462361	 462772	 1	 right	 R	 0.882	 1
23	 1	 18	 1	 518	 -6	 378	 464391	 464844	 0	 x	 L	 0.997	 1
23	 1	 19	 1	 528	 -16	 390	 466629	 467057	 1	 left	 L	 0.706	 1
23	 1	 20	 1	 520	 -8	 382	 468485	 468926	 1	 right	 L	 0.911	 0
23	 1	 21	 1	 516	 -4	 387	 470553	 471123	 0	 x	 L	 1.887	 1
23	 1	 22	 1	 517	 -5	 386	 473666	 474127	 1	 right	 L	 2.392	 1
23	 1	 23	 1	 512	 0	 387	 477607	 477996	 1	 left	 L	 0.802	 1
23	 1	 24	 1	 517	 5	 381	 480061	 480445	 1	 left	 R	 2.000	 1
23	 1	 25	 1	 513	 1	 380	 483609	 484004	 0	 x	 R	 3.253	 1
23	 1	 26	 1	 512	 0	 384	 488410	 488852	 0	 x	 L	 1.645	 1
23	 1	 27	 1	 518	 -6	 381	 491703	 492157	 1	 right	 L	 2.222	 0
23	 1	 28	 1	 517	 5	 390	 495186	 495589	 0	 x	 R	 4.070	 0
23	 1	 29	 1	 516	 4	 384	 500705	 501137	 1	 right	 R	 0.903	 1
23	 1	 30	 1	 517	 5	 392	 502866	 503319	 0	 x	 R	 3.694	 0
23	 1	 31	 1	 519	 7	 382	 508021	 508444	 0	 x	 R	 3.011	 1
23	 1	 32	 1	 514	 -2	 387	 512102	 512562	 1	 right	 L	 5.161	 0
23	 1	 33	 1	 523	 11	 389	 518725	 519152	 1	 right	 R	 0.959	 1
23	 1	 34	 1	 513	 1	 390	 520832	 521275	 1	 left	 R	 2.905	 0
23	 1	 35	 1	 514	 -2	 383	 525007	 525481	 0	 x	 L	 2.050	 1
23	 1	 36	 1	 512	 0	 384	 528207	 528671	 1	 left	 R	 2.271	 0
23	 1	 37	 1	 508	 4	 388	 531537	 531961	 1	 left	 L	 1.032	 1
23	 1	 38	 1	 509	 3	 382	 533840	 534243	 1	 left	 L	 0.711	 1
23	 1	 39	 1	 512	 0	 390	 536300	 536691	 0	 x	 R	 1.662	 1
23	 1	 40	 1	 514	 2	 389	 539211	 539635	 1	 left	 R	 3.142	 0
23	 1	 41	 1	 509	 -3	 383	 543577	 544084	 0	 x	 R	 6.889	 0
23	 1	 42	 1	 515	 3	 392	 551828	 552266	 1	 right	 R	 0.960	 1
23	 1	 43	 1	 511	 1	 382	 554022	 554449	 0	 x	 L	 2.307	 1
23	 1	 44	 1	 514	 -2	 390	 557978	 558571	 1	 right	 L	 5.270	 0
23	 1	 45	 1	 516	 4	 394	 564509	 564959	 1	 left	 R	 4.224	 1
23	 1	 46	 1	 513	 1	 383	 570382	 570799	 1	 right	 R	 0.802	 1
23	 1	 47	 1	 513	 1	 391	 572336	 572735	 0	 x	 R	 4.430	 0
23	 1	 48	 1	 511	 -1	 384	 578328	 578761	 1	 right	 R	 0.710	 1
23	 1	 49	 1	 510	 -2	 387	 580489	 580949	 0	 x	 R	 1.799	 0
23	 1	 50	 1	 508	 -4	 385	 583488	 583941	 1	 left	 R	 3.652	 0
23	 1	 51	 1	 508	 -4	 384	 588501	 588918	 0	 x	 R	 3.901	 0
23	 1	 52	 1	 514	 2	 382	 594264	 594698	 0	 x	 R	 4.410	 1
23	 1	 53	 1	 514	 2	 383	 600127	 600547	 1	 right	 R	 0.790	 1
23	 1	 54	 1	 522	 -10	 393	 602728	 603118	 0	 x	 L	 3.839	 1
23	 1	 55	 1	 515	 -3	 378	 608019	 608459	 0	 x	 L	 2.700	 1
23	 1	 56	 1	 513	 1	 384	 612269	 612721	 1	 left	 R	 2.432	 0
23	 1	 57	 1	 515	 -3	 391	 616258	 616640	 1	 left	 L	 0.673	 1
23	 1	 58	 1	 516	 4	 397	 618081	 618496	 1	 right	 R	 0.681	 1
23	 1	 59	 1	 512	 0	 395	 619998	 620425	 0	 x	 R	 1.466	 1
23	 1	 60	 1	 514	 -2	 394	 622812	 623254	 0	 x	 L	 1.363	 1
23	 1	 61	 1	 512	 0	 380	 625326	 625738	 1	 left	 L	 0.869	 1
23	 1	 62	 1	 516	 -4	 387	 627966	 628485	 0	 x	 L	 4.129	 1
23	 1	 63	 1	 509	 3	 384	 633697	 634090	 1	 left	 L	 0.791	 1
23	 1	 64	 1	 512	 0	 384	 636037	 636512	 0	 x	 L	 1.782	 1
23	 1	 65	 1	 514	 -2	 388	 638878	 639330	 1	 left	 L	 0.762	 1
23	 1	 66	 1	 510	 2	 376	 640756	 641178	 0	 x	 L	 1.096	 1
23	 1	 67	 1	 510	 2	 385	 642928	 643366	 1	 left	 L	 0.762	 1
23	 1	 68	 1	 518	 6	 379	 645290	 645700	 0	 x	 R	 1.223	 1
23	 1	 69	 1	 512	 0	 379	 648272	 648715	 0	 x	 L	 1.163	 1
23	 1	 70	 1	 509	 3	 387	 650514	 650998	 1	 right	 L	 3.531	 1
23	 1	 71	 1	 514	 2	 389	 655397	 655842	 0	 x	 R	 5.361	 1
23	 1	 72	 1	 521	 -9	 389	 662707	 663117	 1	 left	 L	 0.723	 1
23	 1	 73	 1	 511	 -1	 390	 664878	 665269	 0	 x	 R	 4.524	 1
23	 1	 74	 1	 513	 1	 394	 670848	 671300	 1	 right	 R	 0.855	 1
23	 1	 75	 1	 519	 -7	 393	 672764	 673238	 0	 x	 L	 2.920	 1
23	 1	 76	 1	 511	 -1	 386	 677135	 677545	 0	 x	 R	 2.080	 1
23	 1	 77	 1	 518	 6	 395	 680667	 681180	 0	 x	 R	 2.620	 1
23	 1	 78	 1	 515	 3	 385	 684935	 685430	 0	 x	 R	 3.024	 1
23	 1	 79	 1	 516	 4	 385	 689408	 689811	 1	 right	 R	 0.671	 1
23	 1	 80	 1	 510	 -2	 386	 691531	 692006	 1	 left	 R	 2.200	 0
23	 1	 81	 1	 510	 2	 396	 695390	 695839	 1	 right	 L	 5.543	 1
23	 1	 82	 1	 518	 -6	 393	 702285	 702677	 0	 x	 L	 1.419	 0
23	 1	 83	 1	 515	 -3	 391	 705263	 705663	 0	 x	 L	 3.435	 0
23	 1	 84	 1	 510	 2	 395	 710656	 711082	 0	 x	 L	 3.333	 1
23	 1	 85	 1	 511	 1	 395	 715141	 715583	 1	 right	 L	 3.059	 0
23	 1	 86	 1	 511	 1	 387	 720350	 720787	 0	 x	 L	 2.262	 0
23	 1	 87	 1	 514	 -2	 386	 724072	 724480	 0	 x	 L	 1.301	 1
23	 1	 88	 1	 513	 -1	 383	 727023	 727453	 1	 right	 L	 2.822	 0
23	 1	 89	 1	 515	 -3	 395	 731208	 731638	 0	 x	 L	 1.048	 0
23	 1	 90	 1	 509	 -3	 383	 733330	 733827	 0	 x	 R	 3.307	 1
23	 1	 91	 1	 511	 -1	 385	 738088	 738510	 0	 x	 R	 3.681	 1
23	 1	 92	 1	 508	 -4	 385	 743318	 743734	 0	 x	 R	 2.503	 1
23	 1	 93	 1	 507	 -5	 382	 747372	 747791	 1	 left	 R	 3.751	 0
23	 1	 94	 1	 513	 1	 405	 752282	 752748	 1	 left	 R	 2.813	 0
23	 1	 95	 1	 514	 -2	 386	 756358	 756823	 0	 x	 L	 4.608	 1
23	 1	 96	 1	 508	 -4	 393	 762030	 762614	 0	 x	 R	 2.478	 1
24	 1	 1	 1	 505	 -7	 397	 6190282	 6190579	 1	 right	 R	 10.126	 0
24	 1	 2	 1	 504	 8	 397	 6202789	 6203182	 0	 x	 L	 27.491	 1
24	 1	 3	 1	 508	 -4	 406	 6236730	 6237233	 1	 right	 R	 3.976	 1
24	 1	 4	 1	 509	 3	 382	 6242132	 6242428	 0	 x	 L	 13.665	 1
24	 1	 5	 1	 507	 5	 396	 6256640	 6257102	 1	 right	 L	 7.270	 0
24	 1	 6	 1	 504	 -8	 392	 6264946	 6265404	 0	 x	 R	 8.222	 1
24	 1	 7	 1	 501	 11	 402	 6274720	 6275305	 1	 right	 L	 7.861	 1
24	 1	 8	 1	 516	 -4	 385	 6283531	 6283968	 0	 x	 L	 6.004	 1
24	 1	 9	 1	 501	 -11	 391	 6290863	 6291473	 0	 x	 R	 8.961	 1
24	 1	 10	 1	 507	 -5	 402	 6301236	 6301742	 1	 right	 R	 3.444	 1
24	 1	 11	 1	 507	 -5	 395	 6306130	 6306393	 0	 x	 R	 6.643	 1
24	 1	 12	 1	 526	 -14	 394	 6313815	 6314301	 1	 right	 L	 7.409	 1
24	 1	 13	 1	 505	 -7	 403	 6322306	 6322530	 1	 left	 R	 7.513	 0
24	 1	 14	 1	 520	 -8	 394	 6331492	 6331922	 0	 x	 L	 9.140	 1
